"type","Rank_metric","Feature_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"HCC15","Input","KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION",0.20078,0.631,0.932,5638,1,"CLDN2, TXK, ROCK2, RASSF5, MAPK14, CTNNA1, SIPA1, CD99, CDC42, ARHGAP35, MAPK13, PTK2B, CLDN4, ACTN4, ARHGAP5, CTNND1, GNAI1, PXN, CLDN23, MSN, GNAI3, NOX1, ITGB2, ITGB1, PIK3R1, CLDN3, ESAM, CLDN20, RAP1B, EZR, PRKCA, ICAM1, CYBA, VCL, BCAR1",0.0305840876460186,0,FALSE
"HCC15","Input","KEGG_LIMONENE_AND_PINENE_DEGRADATION",0.57214,1.75,0.0173,4736,0.353,"HADHA, ALDH9A1, ALDH3A2, ALDH2, ECHS1, YOD1, ALDH7A1",1.7619538968712,0.452225294612177,FALSE
"HCC15","Input","KEGG_LINOLEIC_ACID_METABOLISM",0.59268,1.84,0.0105,1,0.243,"PLA2G1B",1.97881070093006,0.614393726401688,TRUE
"HCC15","Input","KEGG_LONG_TERM_DEPRESSION",0.41246,1.28,0.152,1786,0.443,"PLA2G1B, PPP2R1B, ITPR1, GNA13, PPP2R1A, LYN, ARAF, PLA2G4A",0.818156412055227,0.35359627377693,FALSE
"HCC15","Input","KEGG_LONG_TERM_POTENTIATION",0.22951,0.722,0.846,6597,1,"ITPR1, CALM3, CHP1, CALM1, ARAF, MAP2K1, PRKACB, PPP1CC, ITPR3, PPP3R1, HRAS, RPS6KA1, PPP1CA, NRAS, PPP1CB, CALML6, CALM2, RAP1B, PPP3CB, PRKCA, MAPK3, RAP1A, PPP1R12A, RPS6KA3, PLCB3, PPP3CC, GRIN1",0.0726296369609765,0,FALSE
"HCC15","Input","KEGG_LYSINE_DEGRADATION",0.43876,1.38,0.0995,4736,0.368,"HADHA, KMT5A, SUV39H1, AASDHPPT, ALDH9A1, EHMT1, ALDH3A2, SETD1B, ACAT1, ALDH2, SETD1A, TMLHE, PLOD1, ECHS1, SUV39H2, SETD7, EHMT2, ASH1L, NSD1, ALDH7A1",1.00217691925427,0.434152181326482,FALSE
"HCC15","Input","KEGG_LYSOSOME",0.40725,1.27,0.153,5776,0.453,"GLA, HYAL1, ATP6V0A4, AP1S3, AP4E1, AP3M1, AP3B1, AP4B1, FUCA1, ARSG, SLC11A2, CLN3, ACP2, CD164, SLC17A5, GUSB, ATP6V0A1, SORT1, SLC11A1, ATP6V1H, ATP6V0B, GALNS, TCIRG1, ATP6V0D1, AP1G1, ATP6V0C, MFSD8, GNS, NAGPA, ARSB, CTSL, CTSF, CLTCL1, HGSNAT, AP3S1, GM2A, GNPTAB, LGMN, GNPTG, ATP6V0A2, CLTB, PPT1, NAGLU, PPT2, SMPD1, HEXB, ABCA2, PLA2G15, IGF2R, CTSV, TPP1, SGSH, GBA, M6PR, HEXA",0.815308569182401,0.343901797987168,FALSE
"HCC15","Input","KEGG_MAPK_SIGNALING_PATHWAY",0.23077,0.719,0.87,3405,1,"PLA2G1B, FGF9, FGF19, CD14, EGF, PPP5C, CHUK, FLNB, BDNF, RPS6KA5, MKNK2, CHP1, MEF2C, MAPK8, MAP3K2, MKNK1, TRAF2, ARRB1, DUSP4, MAPK14, AKT1, PLA2G4A, MAP4K3, MAP3K8, IKBKG, NR4A1, MAP2K1, CDC42, MAP3K14, MAP2K6, PRKACB, MAPK13, ATF2, TAOK2, MAPKAPK5, TNFRSF1A, MAP2K4, STK3, CDC25B, RELA, MAP3K5, PPP3R1",0.0604807473813815,0,FALSE
"HCC15","Input","KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG",-0.24869,-0.943,0.471,13942,0.983,"ONECUT1, HNF4A, HNF1A, BHLHA15, FOXA2, PDX1, GCK, HNF1B, NR5A2, HNF4G",0.326979092871104,0.00744648216786438,FALSE
"HCC15","Input","KEGG_MELANOGENESIS",0.16347,0.521,0.995,5572,1,"POMC, KIT, CALM3, ADCY9, ADCY7, CALM1, FZD3, MAP2K1, WNT3, PRKACB, CREB3L2, LEF1, HRAS, DVL1, GNAI1, GNAI3, MC1R, NRAS, CALML6, FZD9, FZD6, EDN1, CALM2, TCF7, TCF7L2, PRKCA, FZD1",0.00217691925427455,0,FALSE
"HCC15","Input","KEGG_MELANOMA",-0.24001,-0.885,0.634,16661,1,"FGF11, PIK3CA, CDKN1A, FGF2, FGF22, FGF1, PDGFRB, MAP2K2, PDGFD, FGF13, FGF12, MITF, PIK3CD, CDKN2A, AKT3, PDGFC, PIK3R2, RB1",0.197910742118267,0,FALSE
"HCC15","Input","KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",0.36037,1.14,0.245,3651,0.666,"ALDH3A1, CYP2S1, EPHX1, AKR1C2, AKR1C1, AKR1C3, ALDH3B1, GSTM2, GSTM4, GSTM3, CYP3A5, MGST1, CYP1B1",0.610833915635468,0.176525770829699,FALSE
"HCC15","Input","KEGG_MISMATCH_REPAIR",0.55307,1.73,0.0224,5582,0.299,"MSH2, RFC5, RFC2, MSH3, POLD3, RFC1, MSH6, RPA2, RPA1, LIG1, POLD1, EXO1, RPA3, RPA4",1.64975198166584,0.52432881167557,FALSE
"HCC15","Input","KEGG_MTOR_SIGNALING_PATHWAY",0.29786,0.933,0.54,1866,0.927,"MLST8, PRKAA2, PDPK1, CAB39, INS, AKT1, EIF4B, ULK3, RICTOR",0.267606240177031,0.0329202658555029,FALSE
"HCC15","Input","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY",0.32687,1.01,0.417,4493,0.806,"RAET1G, RAET1E, SH2D1B, NFAT5, ULBP3, SYK, SHC1, IFNGR1, SHC3, CHP1, ARAF, ICAM2, NFATC3, MAP2K1, TNFRSF10A, MICB, PTK2B, MICA, KLRC3, PPP3R1, HRAS, BID, FAS, KLRC2, NRAS, PTPN6, IFNAR1, SOS1, ITGB2",0.379863945026242,0.0936649581949093,FALSE
"HCC15","Input","KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",-0.2196,-0.823,0.686,11147,0.974,"OPRK1, GRIN2A, HTR2B, NPY2R, GABRG1, TAAR1, GRM6, MC2R, FSHR, CYSLTR2, HTR1E, CHRND, GABRA1, PRL, P2RY10, HTR4, GH1, GRM1, P2RX3, HTR1F, TSHB, ADRA1A, HCRTR2, GABRA4, NMUR1, GPR50, F2, CHRNG, RXFP1, MC5R, DRD5, MCHR1, GCGR, CHRM1, MC3R, HTR6, AVPR1A, CYSLTR1, GABRB2, GRIN3A, CALCR, GRM7, P2RX4, AVPR1B, TACR3, HRH3, ADCYAP1R1, HTR2A, GABRR2, GRIA1, CGA, NPY5R, GRM5, NMUR2, THRB, P2RY8, UTS2R, LHB, NPFFR1, CHRNB1, GRM3, NPY4R, HTR1B, GHSR, CHRNA4, PRSS2, P2RY13, GHRHR, GABRR1, GRIK3, CHRM2, F2RL3, GRIA4, CHRNA1, P2RX2, P2RX1, GABRD, PTGER3, GABRA5, PRSS1, MC4R, MCHR2, GRIA2, TACR2, CHRNA3, ADRA2C, GABRB1, P2RX6, GABRG3, TRHR, SCTR, CRHR1, CHRNB2, TSHR, PLG, GRID2, OPRD1, GRIA3, DRD1, CTSG, GRM2, GRM4, LPAR4, GRIN2C, TBXA2R, GABRA2, GABRG2, ADRA2A, GABRP, PTGIR, PTGER4, ADRA1D, NPBWR1, GRIN2B, CHRNA9, AGTR1, SSTR2, GRIN2D, CHRNB4, GRIK5, P2RY14, MLNR, MTNR1A, PTH2R, ADRA2B, GRM8, EDNRB, SSTR1, NPFFR2, NPY1R, CNR1, DRD2, PTAFR, DRD4, CHRNE, PTGER1, S1PR3, HTR2C, GALR3, GRID1, PRLR, NMBR, GABBR2, GRIK4, GPR83, GRPR, AVPR2, S1PR5, GPR35, GABRQ, PTGFR, PTGER2, PTH1R, OXTR, VIPR1, GHR, LPAR2, P2RX7, CHRM4, PRSS3, P2RY1, LPAR3, HRH4, GRIK2, BDKRB1, ADORA1, ADRA1B, BDKRB2, GABRA3, OPRL1, ADORA2A, ADORA2B, GLRB, S1PR2, GABBR1",0.163675884293248,0.0114410431213845,FALSE
"HCC15","Input","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY",0.23263,0.738,0.858,5017,1,"PDPK1, BDNF, RPS6KA5, SHC1, SHC3, CALM3, IRAK3, IRAK4, CALM1, MAPK8, IRAK2, ABL1, MAPK14, PRDM4, AKT1, YWHAQ, SORT1, NFKBIA, KIDINS220, MAP2K1, CDC42, YWHAG, MAPK13, IRS1, RELA, MAP3K5, HRAS, MAPK9, AKT2, RPS6KA1, NRAS, NFKBIB, SOS1, CALML6, YWHAZ, ZNF274, PIK3R1, CALM2, SOS2, RAP1B",0.0665127121512946,0,FALSE
"HCC15","Input","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.46767,1.48,0.0538,3025,0.354,"NMNAT1, NAMPT, NNMT, NADK, NT5C2, NT5M, NT5E, NMRK1, NNT",1.26921772433361,0.450996737974212,FALSE
"HCC15","Input","KEGG_NITROGEN_METABOLISM",0.28502,0.909,0.576,1956,0.929,"CA12, CPS1, HAL, GLUD1",0.239577516576788,0.0319842860063582,FALSE
"HCC15","Input","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.31908,1.01,0.418,5819,0.806,"CCL5, CHUK, MAPK8, MAPK14, IKBKG, NFKBIA, CASP8, MAPK13, CCL2, RELA, MAP3K7, CXCL8, HSP90AA1, MAPK9, HSP90AB1, NFKBIB, IL18, XIAP, PYCARD, NOD1, ERBIN, TAB2, TAB3, BIRC2, CARD6, TRAF6, BIRC3, SUGT1, MAPK3",0.378823718224965,0.0936649581949093,FALSE
"HCC15","Input","KEGG_NON_HOMOLOGOUS_END_JOINING",0.53642,1.71,0.023,4654,0.297,"XRCC5, NHEJ1, PRKDC, XRCC4, MRE11, DCLRE1C, FEN1, RAD50",1.63827216398241,0.527243550682788,FALSE
"HCC15","Input","KEGG_NON_SMALL_CELL_LUNG_CANCER",0.22852,0.715,0.862,4999,1,"EGF, PDPK1, CASP9, RASSF5, E2F3, AKT1, ARAF, TGFA, MAP2K1, E2F2, HRAS, AKT2, NRAS, SOS1, CDK6, PIK3R1, RXRA, SOS2",0.0644927341752872,0,FALSE
"HCC15","Input","KEGG_NOTCH_SIGNALING_PATHWAY",-0.20514,-0.78,0.784,16674,0.939,"DTX1, DLL1, DVL2, SNW1, CTBP1, DVL3, APH1A, MFNG, NOTCH4, DTX4, EP300",0.105683937315562,0.0273344077338891,FALSE
"HCC15","Input","KEGG_NUCLEOTIDE_EXCISION_REPAIR",0.54037,1.67,0.0178,5582,0.255,"XPA, GTF2H1, ERCC3, POLE2, RFC5, POLE3, GTF2H3, RFC2, DDB2, DDB1, CUL4B, ERCC8, POLD3, RFC1, ERCC4, RPA2, RPA1, ERCC6, LIG1, POLD1, CCNH, GTF2H5, CDK7, RPA3, RPA4",1.74957999769111,0.593459819566045,FALSE
"HCC15","Input","KEGG_N_GLYCAN_BIOSYNTHESIS",0.38251,1.2,0.218,5764,0.546,"ALG9, MGAT5, MGAT5B, DPAGT1, GANAB, ALG1, B4GALT1, DPM2, STT3A, ALG6, ALG13, MAN2A2, ALG8, DPM3, DOLPP1, ALG2, ALG10, TUSC3, MAN1A1, RFT1, MGAT4B, STT3B, DDOST, MGAT2",0.661543506395395,0.262807357295263,FALSE
"HCC15","Input","KEGG_OLFACTORY_TRANSDUCTION",-0.28237,-1.08,0.346,8964,0.909,"OR4C16, OR5D13, OR2Z1, OR5AR1, OR2AT4, OR10G8, OR5F1, OR4A5, OR1D4, OR8K5, OR5AP2, OR51S1, OR4D9, OR8I2, OR8H1, OR4D6, OR8H3, OR4C46, OR2T27, OR10H4, OR4A15, OR4K5, OR5D16, OR4C13, OR2A42, OR51A2, OR4K13, OR5T3, OR5I1, OR5D14, OR4K15, OR51G2, OR5AS1, OR4C15, OR4X1, OR6C3, OR51L1, OR52I1, OR10G7, OR4C12, OR5T1, OR4C11, OR5M9, OR6Y1, OR10A7, OR7G3, OR7C2, OR10G9, OR4K2, OR2M7, OR8J1, OR4M1, OR4K17, OR4P4, OR1A2, OR7A10, OR13C5, OR1S2, OR51F2, OR4N5, OR51V1, OR4C45, OR6N2, OR7G2, OR2G2, OR5M3, OR8H2, OR5L1, OR2G3, OR2T34, OR8J3, OR5M10, OR5AC2, OR2Y1, ARRB2, OR7G1, OR4Q3, OR5A1, OR4S2, OR1A1, OR6Q1, OR8K1, OR52K2, OR6C4, OR8U1, OR13C8, OR8K3, OR51T1, OR10X1, OR9K2, OR51A4, OR1S1, OR51D1, OR5D18, OR2T3, OR4L1, OR10H3, OR4D11, OR4D10, OR2T1, OR51A7, OR5J2, OR9G4, OR6C65, OR5L2, OR5B3, OR10G3, OR1D2, OR52M1, OR5AN1, OR5B17, OR52R1, OR9Q1, OR6K2, OR4B1, OR5A2, OR10P1, OR10R2, OR11A1, OR5H6, OR4C3, OR10J1, OR10K2, OR51E2, OR9Q2, OR6C68, OR6C74, OR10C1, CLCA1, OR5M1, OR11G2, OR6C75, OR6C76, OR10Q1, OR1D5, OR4K14, OR6K6, OR12D3, OR14J1, OR5M8, OR13C9, OR51F1, OR6N1, OR2F2, OR5H2, OR1I1, OR7A17, OR7D4, OR8D4, OR2T5, OR10T2, OR5B12, OR4E2, OR10J5, CNGA3, OR10K1, OR2M5, OR6K3, OR11L1, OR52K1, OR4S1, OR1L1, OR1E2, OR4F6, OR4K1, OR51G1, OR2G6, OR10Z1, OR2T10, OR12D2, OR4D2, OR4N4, OR1N1, OR10G4, OR14C36, OR2T2, OR14A16, OR6S1, OR1N2, OR5AK2, OR2T29, OR2T11, OR10G2, OR52E8, OR52E2, OR52A5, OR51E1, OR4D5, OR5AU1, OR13F1, OR1E1, OR10AG1, OR6X1, OR2L8, OR4F4, OR5V1, OR6C1, OR10H5, OR2M2, OR1L3, OR2W1, OR56A1, OR4A16, OR2H1, OR56A5, OR56A4, OR2T4, OR2T6, GUCA1A, OR1L6, OR13C4, OR2T12, OR6V1, OR2B3, OR4A47, OR52B4, OR2M3, OR11H1, OR13C3, OR6M1, OR6B1, OR6C2, OR52N5, OR5T2, OR52N1, OR8B4, OR52L1, OR2C3, OR1G1, OR4X2, OR10J3, OR2F1, OR6F1, OR4N2, OR52E6, OR7E24, OR3A3, OR52E4, OR9I1, OR4M2, OR1L4, GUCA1C, OR2T33, OR2M4, OR7A5, OR8B8, OR9G1, OR52I2, OR8B12, OR9A4, OR51I2, OR6B3, OR2A4, OR13C2, OR2J2, OR3A1, OR6C70, OR10A5, OR56A3, OR10H2, OR10AD1, OR52B2, OR51M1, OR1B1, OR2L3, OR52N4, OR10V1, CLCA4, PRKACG, OR6T1, OR10S1, OR51B6, OR2AK2, OR56B1, OR4F5, OR3A2, OR5P2, OR5B21, OR5M11, OR8G5, OR13G1, GUCA1B, OR2L13, OR5K1, OR4C6, OR1M1, OR51B2, OR52D1, OR51I1, OR5P3, OR52N2, OR8S1, OR9A2, OR51Q1, CALML3, OR13D1, OR8D2, OR1J2, OR2S2, OR2A5, OR52H1, OR52A1, OR1C1, OR14I1, OR5C1, OR1J4, OR2B11, ADCY3, OR2T8, OR2C1, OR8G1, OR4F15, OR52B6, OR2A25, OR2D3, OR1Q1, OR10H1, PRKACA, OR8A1, CALML5, OR2B2, OR1K1, OR2J3, OR10A6, OR2A2, OR4F3, OR10A4, GUCY2D, OR51B4, CAMK2A, OR13A1, OR6B2, OR2A12, OR2D2, OR2AG1, OR10A3, OR2K2, OR7C1, OR13H1, OR10A2, OR2A14, OR13J1, OR4F16, CLCA2, OR2H2, OR4F17, CNGB1, OR2W3, OR6A2, OR56B4, OR5K2, OR1L8, OR2AE1, OR1J1, OR2L2, CNGA4, CAMK2B, PDE1C, PRKG1, OR2AG2, PRKG2, GRK3",0.460923901207223,0.0414361167780325,FALSE
"HCC15","Input","KEGG_ONE_CARBON_POOL_BY_FOLATE",0.47145,1.5,0.0579,3375,0.37,"ATIC, MTHFS, MTFMT, SHMT1, GART, DHFR",1.23732143627256,0.431798275933005,FALSE
"HCC15","Input","KEGG_OOCYTE_MEIOSIS",0.53585,1.69,0.013,5147,0.272,"PPP2R1B, PTTG1, CDC25C, SLK, CDC23, ITPR1, INS, PLK1, CALM3, CHP1, ANAPC4, PPP2R5C, BUB1, CCNB1, BTRC, ADCY9, ADCY7, CALM1, PPP2R1A, PTTG2, CCNB2, ANAPC5, PPP2R5D, SKP1, SMC3, YWHAQ, CDK1, CDC20, FBXO5, MAP2K1, SMC1A, YWHAG, PRKACB, PPP1CC, PPP2R5A, ITPR3, PPP3R1, SGO1, ANAPC7, ESPL1, REC8, RPS6KA1, CDC27, PPP1CA, CCNE2, CDK2, IGF1R, PPP1CB, CALML6, YWHAZ, CUL1, ANAPC2, PPP2CB, CALM2, FBXW11, MAD2L2, PPP3CB",1.88605664769316,0.565431095965801,FALSE
"HCC15","Input","KEGG_OTHER_GLYCAN_DEGRADATION",0.32405,1.01,0.423,2279,0.806,"FUCA1, FUCA2, MAN2C1",0.373659632624958,0.0936649581949093,FALSE
"HCC15","Input","KEGG_OXIDATIVE_PHOSPHORYLATION",0.24662,0.779,0.778,4667,1,"NDUFS3, ATP6V0A4, ATP5F1B, ATP6V0E1, ATP6V1E1, ATP6V1C1, ATP6V0A1, ATP6V1H, NDUFA9, ATP6V0B, ATP5MG, TCIRG1, ATP6V0D1, NDUFV3, PPA1, ATP6V0C, COX5A, NDUFB10, ATP5PO, COX15, NDUFA2, ATP6V1A, COX7A2, NDUFB1, ATP6V0E2, ATP5F1C, NDUFS1, NDUFAB1, ATP5MC3, ATP5F1D, COX8A, ATP6V1G1, ATP6V0A2, ATP5MC2, CYC1, COX4I1, SDHD",0.109020403010311,0,FALSE
"HCC15","Input","KEGG_O_GLYCAN_BIOSYNTHESIS",-0.30754,-1.18,0.189,14442,0.924,"GALNT3, GALNTL6, ST6GALNAC1, GALNT15, GALNT9, GALNT13, GCNT4, GCNT1, GALNT16, GALNT14, ST3GAL1, GALNT18, GALNT7",0.723538195826756,0.0343280287798933,FALSE
"HCC15","Input","KEGG_P53_SIGNALING_PATHWAY",0.30407,0.947,0.501,4224,0.898,"CCND3, CASP9, APAF1, CCNB1, CCNB2, PMAIP1, CHEK1, EI24, ATM, CDK1, DDB2, CASP8, RRM2, SERPINB5, PIDD1, CCNG1, BID, SFN, COP1, FAS, CCNE2, CDK2",0.300162274132754,0.0467236633326956,FALSE
"HCC15","Input","KEGG_PANCREATIC_CANCER",0.28222,0.884,0.604,4555,0.973,"EGF, CHUK, CASP9, SMAD2, MAPK8, E2F3, AKT1, ARAF, TGFA, RAD51, BCL2L1, IKBKG, MAP2K1, CDC42, E2F2, RELA, MAPK9, AKT2, RALB, TGFB1, TGFBR2, CDK6",0.218963061378868,0.0118871597316481,FALSE
"HCC15","Input","KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",0.24745,0.793,0.778,2722,1,"BCAT1, PPCDC, COASY",0.109020403010311,0,FALSE
"HCC15","Input","KEGG_PARKINSONS_DISEASE",0.21586,0.682,0.896,4757,1,"NDUFS3, CASP9, VDAC2, APAF1, SLC18A2, ATP5F1B, PARK7, UCHL1, NDUFA9, UBE2J1, NDUFV3, COX5A, NDUFB10, UBE2G2, ATP5PO, NDUFA2, VDAC1, COX7A2, NDUFB1, ATP5F1C, NDUFS1, NDUFAB1, UBA1, ATP5MC3, ATP5F1D, COX8A, ATP5MC2, CYC1, COX4I1, SDHD, UBE2J2",0.0476919903378748,0,FALSE
"HCC15","Input","KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION",0.43743,1.4,0.0894,5551,0.375,"TUBAL3, CD14, ROCK2, ARPC2, WASL, ARPC5L, KRT18, ABL1, YWHAQ, LY96, ARPC3, CDC42, NCL, TUBB3, ARPC4, ARPC1A, TUBB2A, YWHAZ, ITGB1, TUBA1C, TUBB, TUBA4A, CTTN, TUBA1B, EZR, PRKCA, CDH1",1.04866248120408,0.425968732272281,FALSE
"HCC15","Input","KEGG_PATHWAYS_IN_CANCER",0.2259,0.712,0.883,5626,0.998,"FGF9, COL4A6, FGF19, CSF2RA, EGF, KIT, CHUK, CASP9, EGLN1, RASSF5, SMAD2, SLC2A1, AXIN2, BMP4, PPARD, MAPK8, TRAF2, MSH2, TPR, E2F3, ABL1, CKS1B, AKT1, CTNNA1, ARAF, TGFA, CUL2, FZD3, RAD51, NCOA4, HDAC1, BCL2L1, GLI2, EGLN3, CTBP2, IKBKG, APC, NFKBIA, MAP2K1, CBL, CDC42, CASP8, WNT3, MSH3, E2F2, MSH6, PIAS1, COL4A4, PTGS2, MTOR, RELA, SUFU, APPL1, LEF1, JUP, ITGA2, HRAS, DVL1, LAMB3, CXCL8, BID, HSP90AA1, MAPK9, AKT2, RALB, FAS, HSP90AB1, CCNE2, NRAS, CDK2, TGFB1, PML, IGF1R, TGFBR2, ELOC, SOS1, XIAP, CDK6, TPM3, ITGA6, ITGB1, FZD9, VHL, FGF3, FZD6, PIK3R1, CCDC6, RXRA, SOS2, BIRC5, ELOB, TCF7, PTEN, BIRC2, LAMA1, TCF7L2, TRAF6, TRAF3, PRKCA, CDH1, FZD1, HDAC2, CRK, BIRC3, CDKN1B, LAMB2",0.0540392964224314,0.000869458712628891,FALSE
"HCC15","Input","KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS",0.48286,1.52,0.044,3070,0.353,"UGDH, RPEL1, GUSB, DCXR, RPE",1.35654732351381,0.452225294612177,FALSE
"HCC15","Input","KEGG_PENTOSE_PHOSPHATE_PATHWAY",0.53817,1.69,0.0211,3070,0.272,"PGD, TALDO1, G6PD, PFKP, RBKS, RPEL1, H6PD, GPI, TKT, ALDOA, RPE",1.67571754470231,0.565431095965801,FALSE
"HCC15","Input","KEGG_PEROXISOME",0.28942,0.91,0.589,6744,0.936,"PRDX1, SCP2, SLC27A2, MPV17L, NUDT19, SOD1, DECR2, ABCD1, ACOX1, GNPAT, PEX6, PEX1, DHRS4, PECR, MPV17, PEX13, PEX14, PEX7, CRAT, GSTK1, FAR1, CROT, PEX16, PHYH, EPHX2, PEX3, ABCD3, ACSL3, SOD2, PEX11B, IDH1, PMVK, AGPS, ECI2, ACSL1",0.229884705212898,0.0287241512618947,FALSE
"HCC15","Input","KEGG_PHENYLALANINE_METABOLISM",0.45266,1.41,0.085,3387,0.382,"ALDH3A1, PAH, PRDX6, ALDH3B1, GOT2, MAOA",1.07058107428571,0.417936637088291,FALSE
"HCC15","Input","KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",0.22546,0.704,0.873,5224,0.992,"ITPR1, SYNJ1, CALM3, DGKG, CALM1, IPPK, PLCD4, IMPA1, PIKFYVE, DGKD, PIK3C2A, INPP5A, ITPK1, ITPR3, ITPKA, ITPKB, PLCD3, IMPA2, CALML6, PIK3R1, CALM2, DGKA, CDIPT, INPP1, PTEN",0.0589857562944303,0.00348832784582135,FALSE
"HCC15","Input","KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",0.39101,1.23,0.167,1990,0.518,"HMBS, EARS2, BLVRA, UROS, GUSB, BLVRB",0.777283528852417,0.285670240254767,FALSE
"HCC15","Input","KEGG_PPAR_SIGNALING_PATHWAY",0.2493,0.794,0.776,1391,1,"SCP2, SLC27A2, PDPK1, ME1, PPARD, PPARA, CYP27A1",0.110138278741812,0,FALSE
"HCC15","Input","KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS",0.64526,2.01,0.00352,1700,0.212,"CYP39A1, SCP2, CYP27A1, HSD3B7",2.45345733652187,0.673664139071249,TRUE
"HCC15","Input","KEGG_PRIMARY_IMMUNODEFICIENCY",-0.25478,-0.945,0.525,11935,1,"CD79A, CD8B, TAP2, AICDA, AIRE, RFXAP, BTK, CD3D, IL2RG, CIITA, IGLL1, LCK, RAG1, BLNK, CD8A, JAK3, RFX5, IL7R, RFXANK",0.279840696594043,0,FALSE
"HCC15","Input","KEGG_PRION_DISEASES",0.24516,0.771,0.781,3165,1,"CCL5, STIP1, SOD1, MAP2K1, PRKACB, C5",0.1073489661227,0,FALSE
"HCC15","Input","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",0.42902,1.35,0.111,4818,0.363,"PDE3A, CDC25C, CDC23, INS, PLK1, ANAPC4, BUB1, CCNB1, ADCY9, ADCY7, MAPK8, CCNB2, ANAPC5, MAPK14, AKT1, ARAF, CDK1, MAP2K1, PRKACB, MAPK13, CDC25B, ANAPC7, GNAI1, HSP90AA1, MAPK9, AKT2, RPS6KA1, CDC27, GNAI3, HSP90AB1, CDK2, IGF1R, CCNA2, PIK3R1, ANAPC2",0.954677021213343,0.440093374963888,FALSE
"HCC15","Input","KEGG_PROPANOATE_METABOLISM",0.32908,1.05,0.372,5284,0.76,"HADHA, ALDH9A1, LDHA, HIBCH, MCEE, ALDH3A2, ACAT1, ALDH2, ACACA, ECHS1, ACSS2, LDHAL6B, ALDH7A1, ACACB, LDHB",0.429457060118102,0.119186407719209,FALSE
"HCC15","Input","KEGG_PROSTATE_CANCER",0.23815,0.752,0.821,4450,1,"EGF, CHUK, PDPK1, INS, CASP9, E2F3, AKT1, ARAF, TGFA, IKBKG, NFKBIA, MAP2K1, CREB3L2, E2F2, MTOR, RELA, LEF1, HRAS, HSP90AA1, AKT2, HSP90AB1, CCNE2, NRAS, CDK2, IGF1R, SOS1",0.0856568428805592,0,FALSE
"HCC15","Input","KEGG_PROTEASOME",0.48553,1.52,0.0441,4892,0.353,"PSMC6, PSMA6, PSMA1, PSMC1, PSMA4, PSMC3, PSMB1, PSMA5, PSMB2, PSME2, PSMD1, PSMD14, PSMD8, PSMD13, PSMC2, PSMD4, PSMB7, PSME1, PSMD12, PSME4, PSMA2, PSMD7",1.35556141053216,0.452225294612177,FALSE
"HCC15","Input","KEGG_PROTEIN_EXPORT",0.4637,1.48,0.0583,5209,0.354,"SRP54, SEC11A, SEC63, SRP9, SRPRA, SRP72, SRP19, SRP68, SEC61A2, SRP14, SPCS2, SEC61B",1.23433144524099,0.450996737974212,FALSE
"HCC15","Input","KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",-0.20006,-0.75,0.803,11762,0.912,"ATP1B4, ATP1A4, SLC9A3, ATP1B3, PCK1, GLS, GLS2, ATP1B2, PCK2, ATP1A2, FXYD2, SLC4A4, AQP1, ATP1A3, CA2",0.095284454721319,0.0400051616715838,FALSE
"HCC15","Input","KEGG_PURINE_METABOLISM",0.39136,1.22,0.196,4668,0.53,"PDE7B, PDE8B, PDE4D, PDE3A, PDE8A, PDE10A, ADCY10, PDE4B, POLR2J2, PDE2A, ENTPD8, RRM1, ADCY9, ADCY7, POLE2, POLE3, ATIC, ADK, POLR2E, PDE9A, POLA1, PRIM1, POLR3K, POLR2D, NT5C2, POLR2A, NT5M, POLR1A, NT5E, NUDT5, RRM2, POLA2, PRIM2, POLR2C, POLD3, POLR3A, PKM, POLR2L, GART, NME3, PDE6D, PDE7A, AMPD3, POLR2G, AK2, NT5C3A, POLR3B, POLR1C, POLR1B, POLD1, GMPR2, APRT, GUK1, PRPS1, ADA",0.707743928643524,0.275724130399211,FALSE
